四六级合并词汇,,
intercourse,"n.交往,交流",4级单词
interest,"n.兴趣,关心,重要性,影响,利息,利益,利害;vt.使发生兴趣,引起...的注意",4级单词
interfere,"vi.干涉,干预,妨碍,打扰",4级单词
interference,"n.冲突,干涉",4级单词
interim,"adj.中间的,临时的,间歇的;n.中间时期,过渡时期,暂定",4级单词
interior,"adj.内部的,内的;n.内部",4级单词
intermediate,adj.中间的;n.媒介,4级单词
intermittent,"adj.间歇的,断断续续的",4级单词
internal,"adj.内在的,国内的",4级单词
interpret,"v.解释,说明,口译,通译,认为是...的意思",4级单词
interpretation,"n.解释,阐明,口译,通译",4级单词
interrupt,"vt.打断(在说话或动作人),中断,妨碍,插嘴;vi.打断(别人的话或行动);n.(发给电脑的)中断信号",4级单词
intersection,"n.[数]交集,十字路口,交叉点",4级单词
interval,"n.间隔,距离,幕间休息;n.时间间隔",4级单词
intervene,"vi.干涉,干预,插入,介入,(指时间)介于其间;v.干涉",4级单词
interview,"vt.接见,会见;n.接见,会见",4级单词
intimate,"adj.亲密的,隐私的;vt.宣布,明白表示;n.熟友",4级单词
intimidate,v.胁迫,4级单词
intricate,"adj.复杂的,错综的,难以理解的",4级单词
intrigue,"n.阴谋,诡计;vi.密谋,私通;vt.激起...的兴趣,用诡计取得",4级单词
intrinsic,"adj.(指价值、性质)固有的,内在的,本质的",4级单词
introduction,"n.介绍,传入,初步,导言,绪论,入门",4级单词
intuition,"n.直觉,直觉的知识",4级单词
invade,"vt.侵略,侵袭,拥挤",4级单词
invalid,"n.病人,残废者;adj.有病的,残废的",4级单词
invaluable,"adj.无价的,价值无法衡量的",4级单词
invariably,"adv.不变地,总是;n.总是",4级单词
invasion,n.入侵,4级单词
invent,"vt.发明,创造;v.发明",4级单词
invention,"n.发明,创造",4级单词
inventory,"n.详细目录,存货,财产清册,总量",4级单词
invert,"adj.转化的;vt.使颠倒,使转化;n.颠倒的事物",4级单词
invest,"v.投(资),购买(有用之物)～,授予,投资",4级单词
investigate,"v.调查,研究",4级单词
investment,"n.投资,可获利的东西",4级单词
invisible,"adj.看不见的,无形的",4级单词
invitation,"n.邀请,招待",4级单词
involve,"vt.包括,笼罩,潜心于,使陷于",4级单词
inward,"adv.向内,在内;adj.向内的,内在的",4级单词
irony,"n.反话,讽刺,讽刺之事",4级单词
irrespective,"adj.不顾的,不考虑的,无关的",4级单词
irrigation,"n.灌溉,冲洗",4级单词
irritate,"vt.激怒,使急躁;v.刺激",4级单词
isle,"n.小岛,岛;vt.使成为岛屿;vi.住在岛屿上",4级单词
isolate,"vt.使隔离,使孤立,使绝缘,离析;n.隔离种群",4级单词
issue,"n.出版,发行,论点,问题,结果,(水血)流出;vi.发行,流出,造成...结果,辩护,传下;vt.使流出,放出,发钞,发令,出书;[律]子女,后嗣",4级单词
item,"n.(可分类或列举的)项目,条款,(消息、情报等的)一则,一条",4级单词
ivory,n.象牙,4级单词
jail,n.监狱;vt.监禁,4级单词
jar,"n.震动,刺耳声,震惊,争吵,罐,广口瓶;vi.震惊,冲突,发刺耳声,不一致;vt.震动,刺激",4级单词
jaw,"n.[解]颚,颌,下巴(用复数),(山谷、海峡等的)狭窄的入口,[机]叉钳,钳夹;v.闲谈,教训,唠叨",4级单词
jazz,"n.(20世纪产生于美国一种舞曲性音乐)爵士乐,喧闹;adj.爵士乐的,喧吵的,颜色过于艳丽的;vi.奏爵士乐,跳爵士舞,游荡;vt.奏爵士乐,使活泼",4级单词
jealous,"adj.妒忌的,猜疑的,警惕的,嫉妒的",4级单词
jeans,"n.斜纹布裤,牛仔裤",4级单词
jeopardize,v.危害,4级单词
jerk,"n.性情古怪的人,急推,猛拉,肌肉抽搐,(生理)反射,牛肉干;vi.痉挛,急拉,颠簸地行进;vt.猛拉",4级单词
jet,"n.喷射,黑玉;v.喷射;adj.黑玉色的,墨黑的;喷气机",4级单词
jewel,n.宝石,4级单词
jog,"n.轻推,轻撞,漫步;v.轻推,(使)蹒跚行进,(使)慢跑",4级单词
joint,"n.接缝,接合处,接合点,关节,(牛羊等腿)大块肉;adj.共同的,联合的,连接的,合办的;vt.连接,接合,使有接头;vi.贴合,生节",4级单词
journal,"n.定期刊物,杂志,航海日记,分类账",4级单词
journalist,"n.新闻记者,从事新闻杂志业的人",4级单词
journey,"n.旅行,旅程;v.旅行",4级单词
judgement,"n.审判,判决,判断力,意见,看法,评价",4级单词
junction,"n.连接,接合,交叉点,汇合处",4级单词
jungle,"n.丛林,生死关头",4级单词
junior,"n.年少者,晚辈,下级,(年龄、职位等)较低者,大学三年级学生;adj.年少的,下级的,后进的",4级单词
junk,"n.垃圾,舢板",4级单词
jury,"n.[律]陪审团,评判委员会,陪审员;adj.[海]临时应急的",4级单词
justice,"n.正义,正当,公平,正确,司法,审判,欣赏",4级单词
justification,"n.认为有理,认为正当,理由,辩护,释罪",4级单词
justify,v.证明...是正当的,4级单词
juvenile,"adj.青少年的,幼稚的;n.青少年,少年读物",4级单词
keen,"adj.锋利的,敏锐的,敏捷的,热心的,渴望的",4级单词
kettle,"n.壶,罐,釜,鼓",4级单词
keyboard,n.[计]键盘,4级单词
kid,"n.哄骗,取笑,开玩笑,小孩,小山羊;v.哄骗,取笑,开玩笑,欺骗",4级单词
kidnap,"vt.诱拐(小孩),绑架,勒赎",4级单词
kidney,"n.肾,(动物可食用的)腰子,个性,性格",4级单词
kindergarten,"n.幼儿园;adj.幼儿园的,初级的,启蒙阶段的",4级单词
kindness,"n.仁慈,亲切,好意,善意",4级单词
kingdom,"n.王国,[宗]天国,上帝的统治,领域",4级单词
kit,"n.成套工具,用具包,工具箱,成套用具",4级单词
kneel,vi.跪下,4级单词
knit,"v.编织,密接,结合",4级单词
knob,"n.(门,抽屉等的)球形捏手,节,瘤,旋钮,球形突出物,(煤,砂糖等的)小块;vt.使有球形突出物;vi.鼓起",4级单词
knot,"n.(绳等的)结,(树的)节,节(船速,＝哩／小时);v.打结",4级单词
label,"n.标签,签条,商标,标志;vt.贴标签于,指...为,分类,标注;[计]加上或修改磁盘的标签",4级单词
laboratory,n.实验室,4级单词
lace,"n.饰带,花边,缎带,鞋带;vt.扎带子,扎,饰以花边;vi.缚带子",4级单词
lad,"n.少年,青年男子,<口>伙计，家伙（呢称）",4级单词
lag,"n.落后,囚犯,迟延,桶板,防护套;adj.最后的;vi.缓缓而行,滞后;vt.落后于,押往监狱,加上外套",4级单词
lamb,"n.小羊,羔羊;v.生小羊",4级单词
lame,"adj.跛足的,僵痛的,不完全的,金属薄片,不知内情的人,(辩解、论据等)无说服力的;vi.变跛,瘸行;vt.使成残废",4级单词
landlord,"n.房东,地主,(旅馆等的)老板",4级单词
landscape,"n.风景,山水画,地形,前景;v.美化",4级单词
lane,"n.（乡间）小路,巷,里弄,狭窄的通道,航线",4级单词
lap,"n.(坐时的)大腿前部,膝盖,舔声,(水)溅泼声,重叠的部分,(跑道的)一圈,衣兜,下摆;vi.重叠,围住,轻拍,舔;vt.包围,抱...在膝上,使重叠,舔食,泼溅,拍打",4级单词
largely,"adv.主要地,大量地,很大程度上",4级单词
laser,n.激光,4级单词
lash,"n.鞭子,鞭打,睫毛,责骂,讽刺;vt.鞭打,摆动,扎捆,冲击,煽动,讽刺;vi.猛击,急速甩动",4级单词
latent,"adj.潜在的,潜伏的,隐藏的;n.隐约的指印",4级单词
latitude,"n.纬度,范围,(用复数)地区,行动或言论的自由(范围)",4级单词
latter,"adj.后面的,(两者中)后者的,较后的,近来的",4级单词
laughter,"n.笑,笑声",4级单词
launch,"n.下水,汽艇,发射,发行,投放市场;vt.使(船)下水,掷(标枪等),发射(导弹火箭等),开办,发动,发起;vi.起飞,下水,投入,开始",4级单词
laundry,"n.洗衣店,要洗的衣服,洗熨",4级单词
lavatory,"n.厕所,<主英>抽水马桶,<美>洗脸盆,浴室",4级单词
lawn,"n.草地,草坪,(均匀生长于固体培养基的)菌苔",4级单词
layer,"n.层,阶层",4级单词
layman,n.外行,4级单词
layout,"n.规划,设计,(书刊等)编排,版面,配线,企划,设计图案,(工厂等的)布局图,版面设计",4级单词
leader,"n.领导者,社论;n.[计]前导字符;n.[机]导杆",4级单词
leadership,"n.领导能力,领导阶层",4级单词
leading,"adj.领导的,第一位的,最主要的",4级单词
leaflet,"n.小叶,传单",4级单词
leak,"n.漏洞,漏出,漏出物,泄漏,<俚>撒尿;vi.漏,泄漏;vt.使渗漏",4级单词
lean,"n.倾斜,倾斜度,倚靠,倾向;adj.瘦的,贫乏的,歉收的;vi.倚靠,倾斜,依赖,倾向,偏向;vt.使倾斜",4级单词
leap,"v.跳,跳越,跳跃;n.跳跃,飞跃",4级单词
learned,"adj.有学问的,学术上的",4级单词
learning,"n.知识,学问,学习,学",4级单词
lease,"n.租借,租约,租赁物,租期,延续的一段时间;vt.出租,租出,租得",4级单词
leather,"n.皮革,皮革制品",4级单词
legal,"adj.法律的,法定的,合法",4级单词
legend,"n.传说,伟人传,图例;联想集团，中国最大的国有品牌微机制造商之一",4级单词
legislation,"n.立法,法律的制定(或通过)",4级单词
legitimate,"adj.合法的,合理的,正统的;v.合法",4级单词
leisure,"n.空闲,闲暇,悠闲,安逸",4级单词
lemon,n.柠檬;adj.柠檬色的,4级单词
lens,"n.透镜,镜头",4级单词
lest,"conj.唯恐,以免,免得,(用于fear,beafraid之后,等于that)",4级单词
lever,"n.杆,杠杆,控制杆;v.抬起",4级单词
levy,"n.征收,征税,征兵;v.征收,征集,征用",4级单词
liability,"n.责任,义务,倾向,债务,负债,与assets相对",4级单词
liable,"adj.有责任的,有义务的,易...的,有...倾向的,负有责任的,很有可能的",4级单词
liberal,"n.自由主义者,(尤指英国、加拿大等国的);adj.慷慨的,不拘泥的,宽大的,自由主义的",4级单词
liberate,"v.解放,释放",4级单词
liberty,"n.自由,特权,随意,冒失,冒昧,失礼",4级单词
librarian,"n.图书馆员,图书管理员",4级单词
license,"n.许可(证),执照;vt.许可,特许;v.许可",4级单词
lick,"n.舔,少许,打;vt.舔,卷过,鞭打,克服,征服;vi.轻轻拍打",4级单词
lid,"n.盖子,<美口>限制,眼睑;vt.给...盖盖子",4级单词
lieutenant,"n.陆军中尉,海军上尉,副职官员",4级单词
lightning,n.闪电;(“闪电”)英国第一种超音速喷气式战斗机，英60年代的主力机种。,4级单词
likelihood,"n.可能,可能性",4级单词
likely,"adj.很可能的,合适的,可靠的,有希望的;adv.或许,很可能",4级单词
likewise,"adv.同样地,照样地,又,也;n.同样地",4级单词
limb,"n.肢,翼,分支",4级单词
limitation,"n.限制,局限性",4级单词
limited,"adj.有限的,狭窄的,缺乏创见的;n.高级快车",4级单词
limp,"adj.柔软的,易曲的;vi.跛行",4级单词
linear,"adj.线的,直线的,线性的",4级单词
linen,"n.亚麻布,亚麻制品,亚麻纤维制成的优质纸;adj.亚麻布制的,亚麻的",4级单词
liner,"n.<美>班机,划线者,衬垫",4级单词
linger,"v.逗留,闲荡,拖延,游移",4级单词
link,"n.链环,连结物,火把,链接;vt.连结,联合,挽;vi.连接起来",4级单词
liquid,"n.液体,流体,流音;adj.液体的,清澈的,透明的,明亮的,流动的,易变的,(财务)易变卖的",4级单词
liquor,"n.液体,汁，酒精饮料,[药]溶液;vt.浸水;vi.喝酒",4级单词
liter,n.公升,4级单词
literacy,n.有文化，有教养，有读写能力,4级单词
literal,"adj.文字的,照字面上的,无夸张的",4级单词
literary,"adj.文学(上)的,从事写作的,文艺的,精通文学的,书本的",4级单词
literature,"n.文学(作品),文艺,著作,文献",4级单词
litter,"n.垃圾,(供动物睡眠或防冻用的)干草,树叶,(一)窝,轿,担架;vt.乱丢,铺草,弄乱;vi.产仔,乱丢垃圾",4级单词
liver,n.居住者，生活优裕的人，肝脏,4级单词
living-room,"n.客厅,起居室",4级单词
loaf,"n.一条面包,块,游荡;v.游荡,虚度光阴",4级单词
loan,"n.（借出的）贷款,借出;v.借,借给",4级单词
lobby,"n.大厅,休息室,<美>游说议员者;vi.游说议员,经常出入休息室;vt.对(议员)进行疏通",4级单词
local,"adj.地方的,当地的,局部的,乡土的;n.当地居民,本地新闻,慢车,局部",4级单词
locality,"n.位置,地点",4级单词
locate,"vt.查找...的地点,使...坐落于,位于;v.定位,位于",4级单词
location,"n.位置,场所,特定区域，<美>[电影]外景拍摄场地",4级单词
locomotive,"n.机车,火车头;adj.运动的",4级单词
lodge,"n.门房,(猎人住)山林小屋,(游览区)旅馆,(地方社团)集会处;vi.临时住宿,寄宿(某人家);vt.容纳,寄存,把...射入,存放,(向有关当局)提出(声明)",4级单词
lofty,"adj.高高的,崇高的,高傲的,高级的",4级单词
log,"n.航行日志,原木,园形木材,园木;v.把...记入航行日志,伐木,把...锯成段",4级单词
logic,"n.逻辑,逻辑学,逻辑性",4级单词
logical,"adj.合乎逻辑的,合理的",4级单词
longevity,"n.长命,寿命，供职期限，资历",4级单词
loom,"n.织布机,织机;v.隐现,迫近",4级单词
loop,"n.环,线(绳)圈,弯曲部分,回路,回线,(铁路)让车道,(飞机)翻圈飞行;vt.使成环,以圈结,以环连结;vi.打环,翻筋斗;n.循环",4级单词
loose,"n.解放,放任,放纵;adj.宽松的,不精确的,不牢固的,散漫的,自由的;vt.释放,放枪,开船;vi.变松,开火;adv.松散地",4级单词
loosen,"v.解开,放松,松开",4级单词
lord,"n.封建领主,地主,统治者,[宗]上帝;vi.称王称霸,作威作福;vt.使成贵族",4级单词
lorry,"n.<古>卡车,铁路货车",4级单词
lounge,"n.闲逛,休闲室,长沙发;vi.闲荡,懒洋洋地躺卧;vt.虚度光阴",4级单词
lover,"n.爱人,爱好者,情人",4级单词
lower,"adj.较低的,下级的,下等的,下游的;vi.降低,跌落,减弱;vt.放下,降下,减弱,贬低",4级单词
loyal,"adj.忠诚的,忠心的",4级单词
loyalty,"n.忠诚,忠心",4级单词
lubricate,vt.润滑;v.加润滑油,4级单词
lucky,"adj.幸运的,吉祥的,侥幸的",4级单词
luggage,"n.行李,皮箱",4级单词
luminous,"adj.发光的,明亮的",4级单词
lump,"n.块（尤指小块）,肿块,笨人;vt.使成块状,混在一起,忍耐,笨重地移动;vi.结块",4级单词
lunar,"adj.月的,月亮的",4级单词
lung,"n.肺,呼吸器,肺脏",4级单词
lure,v.引诱,4级单词
luxury,"n.奢侈,华贵",4级单词
machinery,"n.[总称]机器,机械",4级单词
magic,"n.魔法,巫术,戏法;adj.魔术的,有魔力的,不可思议的",4级单词
magistrate,"n.文职官员,地方官员",4级单词
magnet,"n.磁体,磁铁",4级单词
magnetic,"adj.磁的,有磁性的,有吸引力的",4级单词
magnificent,"adj.华丽的,高尚的,宏伟的",4级单词
magnify,"vt.放大,扩大,赞美,夸大,夸张;vi.有放大能力",4级单词
magnitude,"n.大小,数量,巨大,广大,量级",4级单词
maid,"n.少女,女仆",4级单词
mainland,n.大陆,4级单词
maintain,"vt.维持,维修,继续,供养,主张",4级单词
maintenance,"n.维护,保持,生活费用,扶养",4级单词
majesty,"n.最高权威,王权,雄伟",4级单词
major,"n.<美>[教]主修课,[律]成年人,[乐]大调;vi.主修",4级单词
majority,"n.多数,大半;n.[律]成年",4级单词
male,"adj.男的,雄的,男性",4级单词
mall,"n.购物商场,商业街,林荫路",4级单词
management,"n.经营,管理,处理,操纵,驾驶,手段",4级单词
maneuver,v.机动;n.机动,4级单词
manifest,"n.载货单,旅客名单;adj.显然的,明白的;vi.出现;vt.表明,证明",4级单词
manipulate,"vt.(熟练地)操作,使用(机器等),操纵(人或市价,市场),利用,应付,假造;vt.(熟练地)操作,巧妙地处理",4级单词
mankind,"n.人类,男性,男子",4级单词
manner,"n.礼貌,风格,方式,样式,习惯",4级单词
mansion,"n.大厦,官邸,公寓(用复数,用于专有名词中)",4级单词
manual,"n.手册,指南;adj.手的,手动的,手工的,体力的,手册(性质)的,[律]实际占有的",4级单词
manufacture,"vt.制造,加工;n.制造,制造业,产品",4级单词
manufacturer,"n.制造业者,厂商",4级单词
manuscript,"n.手稿,原稿",4级单词
marble,"n.大理石,(玩具)弹球.石弹子,雕刻品;adj.大理石的,冷酷无情的,坚硬的",4级单词
margin,"n.页边的空白,(湖、池等的)边缘,极限,利润,差数,(时间、金额等的)富余;vt.加边于,加旁注于",4级单词
marginal,"adj.记在页边的,边缘的,边际的",4级单词
marine,"n.舰队,水兵,海运业;adj.海的,海产的,航海的,船舶的,海运的",4级单词
market,"n.市场,销路,行情;vt.在市场上交易,使上市;vi.在市场上买卖",4级单词
marriage,"n.结婚,婚姻,婚姻生活,密切结合,合并",4级单词
married,"adj.已婚的,婚姻的",4级单词
marry,"vt.娶,嫁,和...结婚",4级单词
marsh,"n.湿地,沼泽,沼泽地",4级单词
marshal,"n.元帅,典礼官,执行官,司仪官;vt.整顿,配置,汇集;vi.排列,集合",4级单词
marvelous,"adj.引起惊异的,不可思议的,非凡的",4级单词
Marxist,adj.马克思主义的;n.马克思主义者,4级单词
masculine,"adj.男性的,男子气概的,[语法]阳性的;n.男子,男孩",4级单词
mask,"n.面具,掩饰,石膏面像;vt.戴面具,掩饰,使模糊;vi.化装,戴面具,掩饰,参加化装舞会",4级单词
mass,"n.块,大多数,质量,群众,大量;adj.群众的,大规模的,集中的;vt.使集合;vi.聚集",4级单词
massacre,"n.残杀,大屠杀;v.残杀,集体屠杀",4级单词
massive,"adj.厚重的,大块的,魁伟的,结实的",4级单词
masterpiece,"n.杰作,名著",4级单词
mat,"n.席子,垫子;v.铺席子",4级单词
mate,"n.配偶,对手,助手;vt.使配对,使一致,结伴;vi.成配偶,紧密配合",4级单词
material,"n.材料,原料,物资,素材,布料;adj.物质的,肉体的,具体的,重要的,实质性的",4级单词
mathematical,"adj.数学的,精确的",4级单词
mathematics,n.数学;,4级单词
mature,"adj.成熟的,到期的,充分考虑的,(票据等)到期的;vt.使成熟;vi.成熟,到期",4级单词
maximum,"n.最大量,最大限度,极大;adj.最高的,最多的,最大极限的",4级单词
mayor,n.市长,4级单词
meadow,"n.草地,牧场",4级单词
meaning,"n.意义,含意,意图,[逻]内涵;adj.意味深长的",4级单词
means,"n.手段,方法;v.意味,想要",4级单词
meantime,"n.其间,其时;adv.其间",4级单词
meanwhile,"(=meantime)n.其间,其时;adv.其间",4级单词
measure,"n.尺寸,量度器,量度标准,方法,测量,措施;vt.测量,测度,估量,分派,权衡,调节;vi.量",4级单词
measurement,"n.测量法,度量,(量得的)尺寸,度量单位制",4级单词
mechanic,"n.技工,机修工,机械士",4级单词
mechanical,"adj.机械的,机械制的,机械似的,呆板的",4级单词
mechanism,"n.机械装置,机构,机制",4级单词
medal,"n.奖章,勋章,纪念章;v.授予...奖章",4级单词
media,n.媒体,4级单词
mediate,"v.仲裁,调停,作为引起...的媒介,居中调停",4级单词
medieval,"adj.中世纪的,仿中世纪的,老式的,<贬>原始的",4级单词
medium,"n.媒体,方法,媒介;adj.中间的,中等的,半生熟的",4级单词
melody,n.悦耳的音调,4级单词
melt,"v.(使)融化,(使)熔化,使软化,使感动",4级单词
membership,"n.成员资格,成员人数",4级单词
memorial,"n.纪念物,纪念馆,纪念议事,请愿书;adj.记念的,记忆的",4级单词
memorize,"v.[亦作memorise]记住,记忆",4级单词
menace,"n.威胁,危险物;v.恐吓,危及,威胁",4级单词
mental,"adj.精神的,智力的",4级单词
mention,"vt.提及,说起;n.提及,说起;v.论及,提及",4级单词
menu,n.菜单,4级单词
merchant,"n.商人,批发商,贸易商,店主;adj.商业的,商人的",4级单词
mercury,"n.水银,汞,[罗神]墨丘利神(众神的信使)",4级单词
mercy,"n.仁慈,宽恕,怜悯",4级单词
mere,"adj.仅仅的,起码的,纯粹的",4级单词
merely,"adv.仅仅,只,不过",4级单词
merge,"v.合并,并入,结合,吞没,融合",4级单词
merit,"n.优点,价值;v.有益于",4级单词
merry,"adj.欢乐的,愉快的",4级单词
mess,"n.混乱,脏乱;v.弄乱",4级单词
messenger,"n.报信者,使者",4级单词
metallic,adj.金属(性)的,4级单词
metric,"adj.米制的,公制的",4级单词
metropolitan,"adj.首都的,主要都市的,大城市",4级单词
microphone,"n.扩音器,麦克风",4级单词
microscope,n.显微镜,4级单词
midst,n.中间;prep.在...中间,4级单词
migrant,"n.候鸟,移居者",4级单词
migrate,"vi.移动,移往,移植,随季节而移居,(鸟类的)迁徙;vt.使移居,使移植",4级单词
mild,"adj.温和的,温柔的,淡味的,轻微的,适度的,不含有害物质的的",4级单词
militant,"adj.好战的,积极从事或支持使用武力的",4级单词
military,"adj.军事的,军用的",4级单词
mill,"n.压榨机,磨坊,磨粉机,工厂,制造厂;vt.碾磨,磨细,搅拌,使乱转,打;vi.乱转,被碾磨",4级单词
millimetre,n.毫米,4级单词
millionaire,"n.百万富翁,大富豪",4级单词
mineral,"n.矿物,矿石",4级单词
mingle,v.(使)混合,4级单词
miniature,"n.缩小的模型,缩图,缩影;adj.微型的,缩小的",4级单词
minibus,"n.中客车,小型公共汽车(我国俗称面包车,乘员10人左右)",4级单词
minimal,"adj.最小的,最小限度的",4级单词
minimize,vt.将...减到最少;v.最小化,4级单词
minimum,"adj.最小的,最低的;n.最小值,最小化",4级单词
minister,"n.部长,大臣",4级单词
ministry,n.(政府的)部门,4级单词
minor,"n.未成年人,副修科目;adj.较小的,次要的,二流的,未成年的;vi.辅修;n.[乐]小调,小音阶",4级单词
minority,"n.少数,少数民族",4级单词
minus,"adj.负的,减的;prep.减去;n.负数",4级单词
miracle,"n.奇迹,奇事",4级单词
miserable,"adj.痛苦的,悲惨的,可怜",4级单词
misery,"n.痛苦,苦恼,悲惨,不幸,穷困",4级单词
misfortune,"n.不幸,灾祸",4级单词
mislead,vt.误导,4级单词
missile,"n.导弹,发射物",4级单词
missing,"adj.不见的,缺少的",4级单词
mission,"n.使命,任务,使团,代表团",4级单词
missionary,"adj.传教的,传教士的;n.传教士",4级单词
mist,n.薄雾,4级单词
mistress,"n.主妇,女主人,女能人,情妇",4级单词
misunderstand,"vt.误解,误会",4级单词
mixture,"n.混合,混合物,混合剂",4级单词
moan,"n.呻吟,哀悼,呼啸;vi.发出呻吟声,抱怨,哀悼;vt.呻吟",4级单词
mob,"n.(集合词)暴徒,乌合之众,(盗贼等的)一群;v.成群暴动,聚众滋扰",4级单词
mobile,"adj.可移动的,易变的,机动的;n.运动物体",4级单词
mobilize,v.动员,4级单词
mock,"v.嘲笑,骗,挫败,嘲弄;adj.假的;n.嘲弄,模仿,仿制品",4级单词
moderate,"adj.中等的,适度的,适中的;v.缓和",4级单词
modest,"adj.谦虚的,谦让的,适度的",4级单词
modify,"vt.更改,修改;v.修改",4级单词
module,"n.模数,模块,登月舱,指令舱",4级单词
moist,adj.潮湿的;n.潮湿,4级单词
moisture,"n.潮湿,湿气",4级单词
mold,"n.模子,铸型;vt.浇铸,塑造",4级单词
molecule,"n.[化]分子,些微",4级单词
momentum,"n.动力,要素",4级单词
monetary,"adj.货币的,金钱的",4级单词
monitor,"n.班长,监听器,监视器,监控器;vt.监控;v.监控",4级单词
monopoly,"n.垄断,垄断者,专利权,专利事业",4级单词
monster,"adj.道德(上)的,精神的;n.道德",4级单词
monument,n.纪念碑,4级单词
mood,"n.心情,情绪,语气,状态",4级单词
moral,"n.怪物,妖怪",4级单词
morality,adj.道德的;n.道德,4级单词
moreover,"adv.而且,此外",4级单词
mortal,"n.凡人,人类;adj.必死的,致命的,人类的,临终的;adj.<口>极端的,非常大(长)的",4级单词
mortgage,n.抵押;v.抵押,4级单词
mosquito,n.蚊子,4级单词
motel,n.汽车旅馆,4级单词
motion,"n.运动,动作;v.运动",4级单词
motivate,v.激发,4级单词
motive,"n.动机,目的;adj.发动的,运动的",4级单词
motor,"n.发动机,电动机",4级单词
mould,"n.[亦作mold]肥土,壤土,[亦作mold]霉,模具;v.用土覆盖,发霉,铸造",4级单词
mount,"n.乘用马,衬纸,山,装配;vi.乘马,爬上,增长;vt.爬上,使上马,装上,设置,安放,制作...的标本,上演",4级单词
mourn,"v.哀悼,忧伤,服丧",4级单词
mud,"n.泥,泥浆,泥泞;abbr.Multi-UserDungeons,多用户网络游戏;abbr.Multi-UserDomuins,多用户领域",4级单词
muddy,"adj.多泥的,泥泞的",4级单词
mug,n.杯子,4级单词
multiple,"adj.多样的,多重的;n.倍数,若干;v.成倍增加",4级单词
multiply,"v.繁殖,乘,增加",4级单词
multitude,"n.多数,群众",4级单词
municipal,"adj.市政的,市立的,地方性的,地方自治的",4级单词
murder,"n.谋杀,凶杀;vt.谋杀,凶杀;v.谋杀",4级单词
murmur,"n.低沉连续的声音,咕哝,怨言,低语;v.发低沉连续的声音,发怨言,低声说,低语",4级单词
muscle,"n.肌肉,臂力,(可供食用的)瘦肉,[解]肌",4级单词
muscular,"adj.肌肉的,强健的",4级单词
museum,n.博物馆,4级单词
mushroom,"n.蘑菇,<古>暴发户;vi.迅速生长,迅速增加,采蘑菇;adj.蘑菇形的,迅速生长的",4级单词
musician,n.音乐家,4级单词
mute,"n.哑巴,哑音字母,[律]拒不答辩的被告,弱音器;adj.哑的,无声的,沉默的;vt.减弱...的声音;vi.排泄",4级单词
mutter,"n.咕哝,嘀咕;v.咕哝,嘀咕",4级单词
mutual,"adj.相互的,共有的",4级单词
mysterious,adj.神秘的,4级单词
mystery,"n.神秘,神秘的事物",4级单词
myth,"n.神话,神话式的人物(或事物),虚构的故事,荒诞的说法",4级单词
naive,adj.天真的,4级单词
naked,"adj.裸体的,无遮盖的,无装饰的,无保护的,[律]无证据的,未证实的",4级单词
namely,"adv.即,也就是",4级单词
napkin,"n.餐巾,餐巾纸,<英>尿布,<美>月经带",4级单词
narrative,adj.叙述性的;n.叙述,4级单词
nasty,"adj.污秽的,肮脏的,令人厌恶的,淫秽的,下流的,凶相的,威胁的",4级单词
nationality,"n.国籍,国家,部落,民族,民族性",4级单词
naturally,adv.自然地,4级单词
nature,"n.自然,自然界,大自然,自然状态,本性,天性,种类",4级单词
naval,adj.海军的,4级单词
navigation,"n.航海,航空,导航,领航,航行",4级单词
navy,n.海军,4级单词
nearby,"adj.附近的,邻近的;adv.在附近",4级单词
necessarily,adv.必要地,4级单词
necessitate,v.成为必要,4级单词
necessity,"n.必要性,需要,必需品",4级单词
negative,"n.否定,负数,底片;adj.否定的,消极的,负的,阴性的;vt.否定,拒绝(接受)",4级单词
neglect,"vt.忽视,疏忽,漏做;n.忽视,疏忽,漏做",4级单词
negligible,"adj.可以忽略的,不予重视的",4级单词
negotiate,"v.(与某人)商议,谈判,磋商,,买卖,让渡(支票、债券等),通过,越过",4级单词
Negro,n.黑人,4级单词
neighbourhood,n.邻居关系(美作：neighborhood),4级单词
nephew,"n.侄子,外甥",4级单词
nerve,"n.神经,胆量,勇气,叶脉;vt.鼓起勇气",4级单词
nest,"n.巢,窝,休息所,隐匿处,舒适的地方,(可以一个套一个的)一套器具;vi.筑巢,找鸟巢;vt.造巢,使套入",4级单词
network,"n.网络,网状物,广播网",4级单词
neutral,"n.中立者,中立国,非彩色,齿轮的空档;adj.中立的,中立国的,中性的,无确定性质的,(颜色等)不确定的",4级单词
nevertheless,"conj.然而,不过;adv.仍然,不过",4级单词
nickel,"n.[化]镍,镍币,(美国和加拿大的)五分镍币;vt.镀镍于",4级单词
nickname,"n.诨号,绰号,昵称;vt.给...取绰号,给...起浑名",4级单词
niece,"n.侄女,甥女",4级单词
nightmare,"n.梦魇,恶梦,可怕的事物",4级单词
nil,n.零,4级单词
nitrogen,n.[化]氮,4级单词
nominal,"adj.名义上的,有名无实的,名字的,[语]名词性的;n.名词性词",4级单词
nominate,"vt.提名,推荐,任命,命名",4级单词
nonetheless,"adv.虽然如此,但是",4级单词
nonsense,"n.胡说,废话",4级单词
norm,"n.标准,规范",4级单词
normal,"n.正规,常态,[数学]法线;adj.正常的,正规的,标准的",4级单词
normally,"adv.正常地,通常地",4级单词
